"bill_id","sub_id","bill_date","bill_year","bill_month","billing_month","period_start","period_end","billed_amount","bill_status","_leakage_flag","first_name","last_name","phone","region","signup_date","subscriber_status","plan_id","plan_name","monthly_fee","plan_data_gb","plan_voice_min","total_data_mb","total_voice_min","total_sms","_data_flag","_data_utilization_pct","ticket_count","open_ticket_count","_resolution_flag","avg_days_to_resolve","churn_date","churn_reason","has_churned"
6080,3427,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Rachel","Moore","555-600354","Midwest","2025-04-05","Active","PL003","Plus",50.00,30,600,18212,1027,273,"WITHIN_ALLOWANCE",59.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6079,3427,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Rachel","Moore","555-600354","Midwest","2025-04-05","Active","PL003","Plus",50.00,30,600,9878,777,56,"WITHIN_ALLOWANCE",32.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6082,3428,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Robert","Mitchell","555-962897","West","2023-10-02","Active","PL001","Starter",20.00,5,100,2199,1342,215,"WITHIN_ALLOWANCE",42.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6081,3428,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Robert","Mitchell","555-962897","West","2023-10-02","Active","PL001","Starter",20.00,5,100,23454,507,271,"OVER_ALLOWANCE",458.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6084,3429,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Chris","Flores","555-352442","Southwest","2023-12-21","Active","PL001","Starter",20.00,5,100,26249,1293,276,"OVER_ALLOWANCE",512.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6083,3429,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Chris","Flores","555-352442","Southwest","2023-12-21","Active","PL001","Starter",20.00,5,100,17687,355,247,"OVER_ALLOWANCE",345.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6086,3430,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Robert","Baker","555-696056","Southwest","2021-12-07","Active","PL002","Standard",35.00,15,300,17606,763,242,"OVER_ALLOWANCE",114.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6085,3430,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Robert","Baker","555-696056","Southwest","2021-12-07","Active","PL002","Standard",35.00,15,300,16893,614,182,"OVER_ALLOWANCE",110.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6088,3431,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Kevin","Walker","555-244517","Northeast","2023-05-29","Active","PL001","Starter",20.00,5,100,28090,1087,170,"OVER_ALLOWANCE",548.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6087,3431,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Kevin","Walker","555-244517","Northeast","2023-05-29","Active","PL001","Starter",20.00,5,100,18342,1161,96,"OVER_ALLOWANCE",358.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6090,3432,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Mark","Green","555-823693","Northeast","2022-03-23","Active","PL001","Starter",20.00,5,100,23358,426,29,"OVER_ALLOWANCE",456.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6089,3432,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Mark","Green","555-823693","Northeast","2022-03-23","Active","PL001","Starter",20.00,5,100,22708,1279,165,"OVER_ALLOWANCE",443.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6092,3433,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Unpaid","REVENUE_LEAK","Jennifer","Perez","555-488840","Southeast","2023-04-19","Active","PL001","Starter",20.00,5,100,10499,561,208,"OVER_ALLOWANCE",205.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6091,3433,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Unpaid","REVENUE_LEAK","Jennifer","Perez","555-488840","Southeast","2023-04-19","Active","PL001","Starter",20.00,5,100,23277,942,131,"OVER_ALLOWANCE",454.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6094,3434,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Michelle","Williams","555-474906","West","2023-09-04","Active","PL005","Family",90.00,120,2000,29859,1282,196,"WITHIN_ALLOWANCE",24.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6093,3434,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Michelle","Williams","555-474906","West","2023-09-04","Active","PL005","Family",90.00,120,2000,18562,134,126,"WITHIN_ALLOWANCE",15.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6096,3435,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Overdue","REVENUE_LEAK","Eric","Taylor","555-461015","West","2022-07-29","Active","PL006","Unlimited Max",120.00,1000,3000,19544,1058,68,"WITHIN_ALLOWANCE",1.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6095,3435,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Eric","Taylor","555-461015","West","2022-07-29","Active","PL006","Unlimited Max",120.00,1000,3000,19353,225,288,"WITHIN_ALLOWANCE",1.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6098,3436,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Helen","Smith","555-532465","Northeast","2022-11-26","Active","PL001","Starter",20.00,5,100,27465,620,198,"OVER_ALLOWANCE",536.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6097,3436,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Helen","Smith","555-532465","Northeast","2022-11-26","Active","PL001","Starter",20.00,5,100,15349,628,156,"OVER_ALLOWANCE",299.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6100,3437,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Rebecca","Wilson","555-217505","Northeast","2025-06-14","Active","PL003","Plus",50.00,30,600,7865,1217,140,"WITHIN_ALLOWANCE",25.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6099,3437,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Rebecca","Wilson","555-217505","Northeast","2025-06-14","Active","PL003","Plus",50.00,30,600,4912,561,115,"WITHIN_ALLOWANCE",16.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6102,3438,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Unpaid","REVENUE_LEAK","Stephanie","Nguyen","555-825025","West","2025-04-18","Active","PL003","Plus",50.00,30,600,22064,268,243,"WITHIN_ALLOWANCE",71.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6101,3438,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Stephanie","Nguyen","555-825025","West","2025-04-18","Active","PL003","Plus",50.00,30,600,10801,229,194,"WITHIN_ALLOWANCE",35.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6104,3439,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Kevin","Wilson","555-650230","Southeast","2022-04-07","Active","PL001","Starter",20.00,5,100,17855,875,234,"OVER_ALLOWANCE",348.7,1,0,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
6103,3439,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Kevin","Wilson","555-650230","Southeast","2022-04-07","Active","PL001","Starter",20.00,5,100,359,612,245,"WITHIN_ALLOWANCE",7.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6105,3441,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Amanda","Garcia","555-713549","West","2024-12-13","Cancelled","PL003","Plus",50.00,30,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-11-06","Service Quality",True
6107,3442,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Rachel","Nguyen","555-855509","Midwest","2024-08-26","Active","PL002","Standard",35.00,15,300,9940,897,199,"WITHIN_ALLOWANCE",64.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6106,3442,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Rachel","Nguyen","555-855509","Midwest","2024-08-26","Active","PL002","Standard",35.00,15,300,5482,1331,102,"WITHIN_ALLOWANCE",35.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6109,3443,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Emily","Torres","555-621091","Midwest","2025-05-24","Active","PL003","Plus",50.00,30,600,1625,649,177,"WITHIN_ALLOWANCE",5.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6108,3443,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Emily","Torres","555-621091","Midwest","2025-05-24","Active","PL003","Plus",50.00,30,600,28795,1336,158,"WITHIN_ALLOWANCE",93.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6111,3444,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Michelle","Adams","555-284777","Southwest","2021-09-29","Active","PL004","Premium",70.00,60,1200,6665,68,52,"WITHIN_ALLOWANCE",10.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6110,3444,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Michelle","Adams","555-284777","Southwest","2021-09-29","Active","PL004","Premium",70.00,60,1200,4764,1173,233,"WITHIN_ALLOWANCE",7.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6113,3445,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Amanda","Nguyen","555-729137","Northeast","2021-12-14","Active","PL002","Standard",35.00,15,300,27943,861,30,"OVER_ALLOWANCE",181.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6112,3445,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Amanda","Nguyen","555-729137","Northeast","2021-12-14","Active","PL002","Standard",35.00,15,300,4859,687,28,"WITHIN_ALLOWANCE",31.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6115,3446,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Kevin","Perez","555-162820","Southwest","2024-08-27","Active","PL005","Family",90.00,120,2000,10702,416,192,"WITHIN_ALLOWANCE",8.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6114,3446,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Kevin","Perez","555-162820","Southwest","2024-08-27","Active","PL005","Family",90.00,120,2000,28933,95,5,"WITHIN_ALLOWANCE",23.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6117,3447,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Nicole","Lewis","555-959185","Midwest","2025-08-13","Active","PL003","Plus",50.00,30,600,16221,857,296,"WITHIN_ALLOWANCE",52.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6116,3447,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Nicole","Lewis","555-959185","Midwest","2025-08-13","Active","PL003","Plus",50.00,30,600,18857,1027,76,"WITHIN_ALLOWANCE",61.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6119,3448,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Anthony","Rivera","555-289663","Northeast","2025-03-05","Active","PL002","Standard",35.00,15,300,13900,107,32,"WITHIN_ALLOWANCE",90.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6118,3448,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Anthony","Rivera","555-289663","Northeast","2025-03-05","Active","PL002","Standard",35.00,15,300,15316,1140,78,"WITHIN_ALLOWANCE",99.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6121,3449,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Paid","OK","George","Roberts","555-974445","Southwest","2022-04-12","Active","PL006","Unlimited Max",120.00,1000,3000,25409,269,106,"WITHIN_ALLOWANCE",2.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6120,3449,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Overdue","REVENUE_LEAK","George","Roberts","555-974445","Southwest","2022-04-12","Active","PL006","Unlimited Max",120.00,1000,3000,28453,681,94,"WITHIN_ALLOWANCE",2.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6123,3450,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Unpaid","REVENUE_LEAK","Robert","Thomas","555-432353","West","2024-04-22","Active","PL001","Starter",20.00,5,100,852,1306,21,"WITHIN_ALLOWANCE",16.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6122,3450,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Robert","Thomas","555-432353","West","2024-04-22","Active","PL001","Starter",20.00,5,100,5774,554,201,"OVER_ALLOWANCE",112.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6125,3451,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Adam","Nelson","555-963634","Midwest","2025-06-03","Active","PL003","Plus",50.00,30,600,19255,290,137,"WITHIN_ALLOWANCE",62.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6124,3451,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","Adam","Nelson","555-963634","Midwest","2025-06-03","Active","PL003","Plus",50.00,30,600,21360,156,261,"WITHIN_ALLOWANCE",69.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6126,3452,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Michael","Adams","555-189675","Southeast","2021-08-06","Suspended","PL002","Standard",35.00,15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
6128,3453,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Justin","King","555-263345","West","2023-07-16","Active","PL005","Family",90.00,120,2000,24120,165,105,"WITHIN_ALLOWANCE",19.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6127,3453,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Justin","King","555-263345","West","2023-07-16","Active","PL005","Family",90.00,120,2000,11563,588,11,"WITHIN_ALLOWANCE",9.4,NULL,NULL,NULL,NULL,NULL,NULL,False
6130,3454,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Unpaid","REVENUE_LEAK","Justin","King","555-826428","Southeast","2024-09-29","Active","PL001","Starter",20.00,5,100,10647,846,148,"OVER_ALLOWANCE",207.9,NULL,NULL,NULL,NULL,NULL,NULL,False
6129,3454,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Justin","King","555-826428","Southeast","2024-09-29","Active","PL001","Starter",20.00,5,100,8721,1071,40,"OVER_ALLOWANCE",170.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6132,3455,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Unpaid","REVENUE_LEAK","Nicole","Jones","555-574378","Southeast","2023-06-27","Active","PL001","Starter",20.00,5,100,27597,400,6,"OVER_ALLOWANCE",539.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6131,3455,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Overdue","REVENUE_LEAK","Nicole","Jones","555-574378","Southeast","2023-06-27","Active","PL001","Starter",20.00,5,100,10302,19,92,"OVER_ALLOWANCE",201.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6134,3456,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","William","Martin","555-987577","Southwest","2022-12-17","Active","PL003","Plus",50.00,30,600,363,946,237,"WITHIN_ALLOWANCE",1.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6133,3456,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","William","Martin","555-987577","Southwest","2022-12-17","Active","PL003","Plus",50.00,30,600,16669,415,28,"WITHIN_ALLOWANCE",54.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6135,3457,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","James","Lee","555-466499","Southeast","2023-07-12","Suspended","PL001","Starter",20.00,5,100,NULL,NULL,NULL,NULL,NULL,1,0,"RESOLVED",62.0,NULL,NULL,False
6137,3458,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Melissa","King","555-334280","Southeast","2023-12-26","Active","PL001","Starter",20.00,5,100,2390,894,144,"WITHIN_ALLOWANCE",46.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6136,3458,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Overdue","REVENUE_LEAK","Melissa","King","555-334280","Southeast","2023-12-26","Active","PL001","Starter",20.00,5,100,19779,1057,48,"OVER_ALLOWANCE",386.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6138,3460,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Samantha","Martinez","555-968084","Northeast","2023-10-20","Cancelled","PL006","Unlimited Max",120.00,1000,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-07-10","Competitor Offer",True
6139,3461,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Unpaid","REVENUE_LEAK","Rebecca","Baker","555-261728","Southwest","2022-08-28","Suspended","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
6140,3462,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Steven","Garcia","555-746765","Northeast","2024-12-23","Cancelled","PL003","Plus",50.00,30,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-08-04","Service Quality",True
6142,3463,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Robert","Lewis","555-187713","Southwest","2024-03-03","Active","PL003","Plus",50.00,30,600,693,119,246,"WITHIN_ALLOWANCE",2.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6141,3463,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Robert","Lewis","555-187713","Southwest","2024-03-03","Active","PL003","Plus",50.00,30,600,16189,465,65,"WITHIN_ALLOWANCE",52.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6144,3464,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Overdue","REVENUE_LEAK","Samantha","Allen","555-598532","West","2023-07-12","Active","PL006","Unlimited Max",120.00,1000,3000,28462,1172,272,"WITHIN_ALLOWANCE",2.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6143,3464,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Samantha","Allen","555-598532","West","2023-07-12","Active","PL006","Unlimited Max",120.00,1000,3000,25809,942,87,"WITHIN_ALLOWANCE",2.5,NULL,NULL,NULL,NULL,NULL,NULL,False
6146,3465,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Melissa","Smith","555-388267","Northeast","2023-09-01","Active","PL001","Starter",20.00,5,100,6226,1359,23,"OVER_ALLOWANCE",121.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6145,3465,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Melissa","Smith","555-388267","Northeast","2023-09-01","Active","PL001","Starter",20.00,5,100,10599,30,287,"OVER_ALLOWANCE",207.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6147,3466,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Overdue","REVENUE_LEAK","Rachel","Moore","555-802373","Southeast","2021-09-02","Cancelled","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-10-29","Competitor Offer",True
6149,3467,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Maria","Carter","555-926702","Southeast","2025-02-03","Active","PL002","Standard",35.00,15,300,6116,1308,154,"WITHIN_ALLOWANCE",39.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6148,3467,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Maria","Carter","555-926702","Southeast","2025-02-03","Active","PL002","Standard",35.00,15,300,7456,1434,196,"WITHIN_ALLOWANCE",48.5,1,0,"RESOLVED",8.0,NULL,NULL,False
6151,3468,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Nicole","Adams","555-782664","Southeast","2023-11-25","Active","PL005","Family",90.00,120,2000,9303,1345,5,"WITHIN_ALLOWANCE",7.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6150,3468,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Nicole","Adams","555-782664","Southeast","2023-11-25","Active","PL005","Family",90.00,120,2000,6520,1236,179,"WITHIN_ALLOWANCE",5.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6153,3469,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Michelle","Smith","555-132242","Southwest","2023-04-06","Active","PL001","Starter",20.00,5,100,2848,877,13,"WITHIN_ALLOWANCE",55.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6152,3469,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Michelle","Smith","555-132242","Southwest","2023-04-06","Active","PL001","Starter",20.00,5,100,10201,697,148,"OVER_ALLOWANCE",199.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6155,3470,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Mark","Anderson","555-919408","Southeast","2022-12-28","Active","PL003","Plus",50.00,30,600,16066,964,172,"WITHIN_ALLOWANCE",52.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6154,3470,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Overdue","REVENUE_LEAK","Mark","Anderson","555-919408","Southeast","2022-12-28","Active","PL003","Plus",50.00,30,600,19432,1291,234,"WITHIN_ALLOWANCE",63.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6157,3471,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Karen","Hernandez","555-617744","Northeast","2021-10-25","Active","PL004","Premium",70.00,60,1200,16058,1260,25,"WITHIN_ALLOWANCE",26.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6156,3471,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Karen","Hernandez","555-617744","Northeast","2021-10-25","Active","PL004","Premium",70.00,60,1200,12485,423,74,"WITHIN_ALLOWANCE",20.3,NULL,NULL,NULL,NULL,NULL,NULL,False
6159,3472,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Brian","White","555-812010","Midwest","2023-12-29","Active","PL001","Starter",20.00,5,100,27193,190,112,"OVER_ALLOWANCE",531.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6158,3472,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Brian","White","555-812010","Midwest","2023-12-29","Active","PL001","Starter",20.00,5,100,1284,410,198,"WITHIN_ALLOWANCE",25.1,NULL,NULL,NULL,NULL,NULL,NULL,False
6161,3473,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Chris","Martin","555-245816","Southwest","2021-07-08","Active","PL002","Standard",35.00,15,300,19471,1353,101,"OVER_ALLOWANCE",126.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6160,3473,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Chris","Martin","555-245816","Southwest","2021-07-08","Active","PL002","Standard",35.00,15,300,22396,1369,151,"OVER_ALLOWANCE",145.8,NULL,NULL,NULL,NULL,NULL,NULL,False
6162,3474,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Daniel","Jones","555-158583","Midwest","2022-12-21","Cancelled","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-12-09","Price",True
6163,3475,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Nicole","Lopez","555-699683","Southwest","2021-09-02","Cancelled","PL001","Starter",20.00,5,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-09-04","Service Quality",True
6165,3476,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Jessica","Robinson","555-324777","Northeast","2025-08-22","Active","PL005","Family",90.00,120,2000,23575,1397,113,"WITHIN_ALLOWANCE",19.2,NULL,NULL,NULL,NULL,NULL,NULL,False
6164,3476,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Jessica","Robinson","555-324777","Northeast","2025-08-22","Active","PL005","Family",90.00,120,2000,2398,858,51,"WITHIN_ALLOWANCE",2.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6167,3477,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Cynthia","Taylor","555-900877","Southeast","2021-07-08","Active","PL001","Starter",20.00,5,100,12787,937,281,"OVER_ALLOWANCE",249.7,NULL,NULL,NULL,NULL,NULL,NULL,False
6166,3477,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Overdue","REVENUE_LEAK","Cynthia","Taylor","555-900877","Southeast","2021-07-08","Active","PL001","Starter",20.00,5,100,19915,1385,137,"OVER_ALLOWANCE",389.0,NULL,NULL,NULL,NULL,NULL,NULL,False
6169,3478,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Matthew","Moore","555-540410","Midwest","2021-06-15","Active","PL002","Standard",35.00,15,300,19595,174,84,"OVER_ALLOWANCE",127.6,NULL,NULL,NULL,NULL,NULL,NULL,False
6168,3478,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Matthew","Moore","555-540410","Midwest","2021-06-15","Active","PL002","Standard",35.00,15,300,11051,219,238,"WITHIN_ALLOWANCE",71.9,NULL,NULL,NULL,NULL,NULL,NULL,False
